Name,Age,Area,Job,Interest,Email,Phone_number,Sex
a8940,17,경상남도,정보보안가,웹개발,a8940google.com,25849442419,남
a8941,27,경상남도,웹개발자,서버개발,a8941naver.com,85006000322,남
a8942,31,서울특별시,앱개발자,웹개발,a8942daum.net,73561046578,남
a8943,16,강원도,앱개발자,정보보안,a8943daum.net,66983538397,남
a8944,16,충청남도,대학생,정보보안,a8944google.com,68330915340,남
a8945,32,강원도,대학생,정보보안,a8945google.com,57368918679,여
a8946,16,강원도,앱개발자,정보보안,a8946google.com,65158659404,여
a8947,22,충청북도,대학생,앱개발,a8947google.com,46843434822,여
a8948,34,서울특별시,데이터 사이언티스트,웹개발,a8948daum.net,95952479128,여
a8949,24,전라남도,웹개발자,딥러닝,a8949daum.net,63694830310,남
a8950,18,서울특별시,웹개발자,머신러닝,a8950naver.com,28281895802,남
a8951,29,강원도,정보보안가,앱개발,a8951daum.net,33328481689,여
a8952,26,경상북도,웹개발자,앱개발,a8952naver.com,79178146169,남
a8953,35,전라북도,머신러닝 엔지니어,딥러닝,a8953google.com,32266876405,남
a8954,28,전라북도,대학생,앱개발,a8954daum.net,56533191636,남
a8955,29,강원도,앱개발자,딥러닝,a8955daum.net,26943158561,여
a8956,16,경상남도,정보보안가,웹개발,a8956daum.net,20023632937,여
a8957,33,전라남도,앱개발자,웹개발,a8957naver.com,72339240937,남
a8958,16,제주특별자치도,앱개발자,딥러닝,a8958naver.com,16839052938,남
a8959,20,강원도,웹개발자,머신러닝,a8959daum.net,33606103370,남
a8960,28,강원도,정보보안가,웹개발,a8960daum.net,76224179507,남
a8961,16,강원도,정보보안가,머신러닝,a8961google.com,83729555098,여
a8962,31,경상북도,정보보안가,서버개발,a8962google.com,12598157600,여
a8963,32,경기도,대학생,서버개발,a8963naver.com,38073881117,남
a8964,27,전라북도,정보보안가,앱개발,a8964naver.com,51049833681,여
a8965,20,제주특별자치도,데이터 사이언티스트,딥러닝,a8965google.com,14419089596,여
a8966,29,강원도,정보보안가,앱개발,a8966naver.com,47535314967,여
a8967,28,경상북도,머신러닝 엔지니어,웹개발,a8967naver.com,38999613719,남
a8968,32,경기도,대학생,딥러닝,a8968google.com,73355701099,여
a8969,21,경상남도,정보보안가,정보보안,a8969google.com,52796639293,여
a8970,35,서울특별시,머신러닝 엔지니어,정보보안,a8970daum.net,22164810487,여
a8971,24,경기도,앱개발자,웹개발,a8971google.com,26249149111,남
a8972,20,전라남도,웹개발자,서버개발,a8972google.com,16504291637,남
a8973,23,전라북도,웹개발자,정보보안,a8973google.com,25464394354,여
a8974,18,충청북도,앱개발자,웹개발,a8974daum.net,38728042825,남
a8975,28,경상남도,데이터 사이언티스트,앱개발,a8975google.com,27797240518,여
a8976,22,경기도,정보보안가,머신러닝,a8976naver.com,41260160696,남
a8977,30,경상북도,대학생,정보보안,a8977google.com,97150679784,남
a8978,16,전라남도,웹개발자,웹개발,a8978google.com,18935368886,여
a8979,16,강원도,정보보안가,정보보안,a8979google.com,48092970650,남
a8980,32,충청남도,웹개발자,머신러닝,a8980naver.com,65600690218,여
a8981,19,경상북도,머신러닝 엔지니어,웹개발,a8981google.com,83397434566,여
a8982,23,충청남도,데이터 사이언티스트,딥러닝,a8982google.com,95350822321,남
a8983,29,충청북도,데이터 사이언티스트,앱개발,a8983google.com,39032399829,여
a8984,29,충청남도,대학생,서버개발,a8984naver.com,91476508149,남
a8985,29,전라북도,앱개발자,서버개발,a8985naver.com,75654076839,여
a8986,15,서울특별시,대학생,딥러닝,a8986google.com,42433659153,여
a8987,22,강원도,웹개발자,앱개발,a8987google.com,19300744208,남
a8988,16,충청남도,앱개발자,머신러닝,a8988naver.com,64576976414,여
a8989,28,서울특별시,정보보안가,정보보안,a8989google.com,57695142410,남
a8990,26,서울특별시,머신러닝 엔지니어,머신러닝,a8990daum.net,81340431274,남
a8991,32,강원도,데이터 사이언티스트,서버개발,a8991naver.com,28109079613,여
a8992,19,전라남도,데이터 사이언티스트,정보보안,a8992google.com,81389294338,남
a8993,32,경상북도,데이터 사이언티스트,웹개발,a8993naver.com,15273927551,남
a8994,28,전라남도,대학생,서버개발,a8994naver.com,40733540041,남
a8995,24,경상북도,앱개발자,머신러닝,a8995naver.com,65777647500,여
a8996,15,경상남도,대학생,앱개발,a8996naver.com,82630576935,여
a8997,35,경상북도,웹개발자,딥러닝,a8997daum.net,19873141634,남
a8998,19,전라북도,머신러닝 엔지니어,딥러닝,a8998naver.com,84350292746,여
a8999,17,전라남도,데이터 사이언티스트,머신러닝,a8999naver.com,44161268440,남
a9000,34,충청북도,데이터 사이언티스트,서버개발,a9000daum.net,14535172224,여
a9001,35,충청북도,웹개발자,서버개발,a9001naver.com,50907753577,여
a9002,22,전라남도,데이터 사이언티스트,머신러닝,a9002daum.net,16919675551,남
a9003,20,충청남도,머신러닝 엔지니어,웹개발,a9003naver.com,97414981775,여
a9004,35,강원도,머신러닝 엔지니어,정보보안,a9004google.com,17063864316,여
a9005,17,서울특별시,앱개발자,웹개발,a9005naver.com,77841760398,여
a9006,35,서울특별시,정보보안가,웹개발,a9006google.com,96378567894,여
a9007,29,전라남도,웹개발자,앱개발,a9007google.com,74251738880,남
a9008,27,경상북도,앱개발자,딥러닝,a9008google.com,92253242581,남
a9009,33,강원도,정보보안가,딥러닝,a9009daum.net,32790888644,여
a9010,22,경상남도,데이터 사이언티스트,머신러닝,a9010google.com,45645703446,여
a9011,29,전라남도,머신러닝 엔지니어,머신러닝,a9011daum.net,20152520933,여
a9012,35,전라북도,데이터 사이언티스트,웹개발,a9012naver.com,17203994965,남
a9013,35,충청북도,머신러닝 엔지니어,딥러닝,a9013google.com,83201632005,남
a9014,21,전라남도,웹개발자,머신러닝,a9014google.com,68329473602,여
a9015,21,충청북도,데이터 사이언티스트,앱개발,a9015google.com,62093835087,남
a9016,15,경상북도,대학생,서버개발,a9016naver.com,84829642214,남
a9017,31,충청북도,머신러닝 엔지니어,앱개발,a9017daum.net,78849279597,여
a9018,20,경상북도,데이터 사이언티스트,딥러닝,a9018google.com,48373893454,남
a9019,34,경상북도,웹개발자,서버개발,a9019naver.com,55822904961,남
a9020,35,서울특별시,웹개발자,앱개발,a9020google.com,85831974023,여
a9021,29,경상남도,대학생,딥러닝,a9021naver.com,48515047382,여
a9022,15,충청남도,머신러닝 엔지니어,머신러닝,a9022daum.net,88831252594,여
a9023,24,전라남도,웹개발자,딥러닝,a9023daum.net,48252842627,여
a9024,34,강원도,정보보안가,정보보안,a9024daum.net,44691541496,남
a9025,34,경상북도,머신러닝 엔지니어,앱개발,a9025daum.net,97281499187,여
a9026,19,충청남도,대학생,딥러닝,a9026daum.net,27084075533,여
a9027,21,전라북도,데이터 사이언티스트,서버개발,a9027naver.com,62005517833,남
a9028,30,전라남도,앱개발자,웹개발,a9028google.com,82282365240,남
a9029,23,서울특별시,앱개발자,딥러닝,a9029daum.net,72513988630,여
a9030,19,전라북도,데이터 사이언티스트,서버개발,a9030naver.com,42313374298,여
a9031,29,경상남도,앱개발자,웹개발,a9031daum.net,31898723432,여
a9032,24,제주특별자치도,앱개발자,웹개발,a9032naver.com,94775066758,남
a9033,26,제주특별자치도,앱개발자,정보보안,a9033naver.com,19849063310,남
a9034,31,경상북도,앱개발자,서버개발,a9034naver.com,87871970050,남
a9035,30,전라북도,대학생,머신러닝,a9035google.com,21692753623,남
a9036,24,제주특별자치도,정보보안가,웹개발,a9036google.com,65894423997,남
a9037,23,전라북도,앱개발자,딥러닝,a9037naver.com,68687351153,남
a9038,33,충청남도,정보보안가,서버개발,a9038google.com,28701736918,남
a9039,25,전라남도,대학생,서버개발,a9039google.com,26139987400,여
a9040,31,제주특별자치도,머신러닝 엔지니어,머신러닝,a9040naver.com,16713979675,여
a9041,15,충청북도,앱개발자,정보보안,a9041naver.com,35560250366,남
a9042,30,충청남도,웹개발자,정보보안,a9042google.com,90367836257,여
a9043,20,충청북도,앱개발자,머신러닝,a9043naver.com,34133765995,남
a9044,17,강원도,데이터 사이언티스트,딥러닝,a9044naver.com,86284655734,남
a9045,17,충청북도,대학생,딥러닝,a9045daum.net,31412761509,남
a9046,15,강원도,대학생,딥러닝,a9046naver.com,62479930066,여
a9047,25,충청북도,머신러닝 엔지니어,머신러닝,a9047daum.net,73269012975,남
a9048,31,강원도,데이터 사이언티스트,머신러닝,a9048google.com,56137747316,남
a9049,17,충청남도,머신러닝 엔지니어,딥러닝,a9049naver.com,63968733655,남
a9050,33,전라북도,대학생,정보보안,a9050naver.com,47939667807,남
a9051,35,강원도,웹개발자,딥러닝,a9051daum.net,17964930253,남
a9052,30,충청북도,앱개발자,서버개발,a9052daum.net,48222318993,남
a9053,29,제주특별자치도,정보보안가,앱개발,a9053daum.net,96716169975,남
a9054,21,강원도,정보보안가,서버개발,a9054naver.com,18941308533,남
a9055,18,전라북도,앱개발자,정보보안,a9055google.com,98113328221,남
a9056,21,경기도,머신러닝 엔지니어,서버개발,a9056google.com,28687258625,여
a9057,34,경기도,데이터 사이언티스트,앱개발,a9057naver.com,48562572091,여
a9058,19,경상남도,정보보안가,정보보안,a9058google.com,31878905569,남
a9059,30,강원도,대학생,앱개발,a9059daum.net,61750946207,여
a9060,34,충청북도,정보보안가,앱개발,a9060naver.com,33709556856,여
a9061,27,제주특별자치도,머신러닝 엔지니어,서버개발,a9061naver.com,31694311421,남
a9062,31,전라북도,머신러닝 엔지니어,앱개발,a9062daum.net,51609751897,남
a9063,34,강원도,웹개발자,서버개발,a9063daum.net,18563508169,여
a9064,27,전라남도,머신러닝 엔지니어,웹개발,a9064naver.com,63783162307,남
a9065,23,강원도,머신러닝 엔지니어,앱개발,a9065daum.net,23116649694,여
a9066,22,전라남도,앱개발자,딥러닝,a9066google.com,47566113002,여
a9067,32,강원도,대학생,앱개발,a9067daum.net,20885638206,여
a9068,23,경기도,대학생,웹개발,a9068daum.net,74650907708,여
a9069,35,경기도,데이터 사이언티스트,머신러닝,a9069naver.com,60639722821,여
a9070,22,전라남도,웹개발자,머신러닝,a9070daum.net,80551904865,남
a9071,24,충청남도,정보보안가,앱개발,a9071daum.net,79782172896,남
a9072,35,강원도,대학생,딥러닝,a9072naver.com,75563572349,남
a9073,22,제주특별자치도,대학생,딥러닝,a9073naver.com,89431881731,남
a9074,28,강원도,웹개발자,딥러닝,a9074naver.com,90547563574,여
a9075,25,충청북도,대학생,웹개발,a9075google.com,73302070683,여
a9076,32,충청남도,정보보안가,서버개발,a9076daum.net,86354565996,남
a9077,27,경기도,웹개발자,머신러닝,a9077google.com,39786732872,남
a9078,19,충청남도,앱개발자,정보보안,a9078google.com,64479205187,여
a9079,20,충청남도,웹개발자,앱개발,a9079naver.com,84066639494,여
a9080,18,전라북도,데이터 사이언티스트,정보보안,a9080naver.com,96726894370,여
a9081,25,전라남도,대학생,서버개발,a9081naver.com,47659210085,여
a9082,29,경기도,앱개발자,딥러닝,a9082google.com,29856230853,여
a9083,29,충청북도,웹개발자,웹개발,a9083naver.com,63523188852,여
a9084,30,충청북도,정보보안가,딥러닝,a9084daum.net,12927298073,여
a9085,15,경기도,데이터 사이언티스트,정보보안,a9085daum.net,32536658400,여
a9086,21,제주특별자치도,대학생,머신러닝,a9086naver.com,77756639201,남
a9087,28,전라남도,앱개발자,웹개발,a9087daum.net,68591675377,여
a9088,21,제주특별자치도,정보보안가,서버개발,a9088daum.net,92819009062,남
a9089,26,경상남도,웹개발자,머신러닝,a9089google.com,15888952404,남
a9090,23,강원도,대학생,앱개발,a9090google.com,37309586319,남
a9091,17,제주특별자치도,앱개발자,머신러닝,a9091daum.net,51195386286,여
a9092,34,경상북도,머신러닝 엔지니어,웹개발,a9092google.com,64285465897,남
a9093,34,충청북도,앱개발자,머신러닝,a9093google.com,21060168768,여
a9094,16,충청남도,웹개발자,서버개발,a9094daum.net,24476610247,여
a9095,26,경기도,앱개발자,딥러닝,a9095naver.com,11645324738,여
a9096,20,전라남도,데이터 사이언티스트,웹개발,a9096naver.com,99512227088,여
a9097,28,충청남도,웹개발자,웹개발,a9097naver.com,42634788466,여
a9098,28,강원도,데이터 사이언티스트,머신러닝,a9098google.com,34674511097,여
a9099,23,강원도,앱개발자,정보보안,a9099google.com,35153062586,남
a9100,25,충청북도,앱개발자,딥러닝,a9100naver.com,23354198353,남
a9101,22,충청남도,앱개발자,앱개발,a9101daum.net,85925126741,여
a9102,29,서울특별시,웹개발자,웹개발,a9102naver.com,83443396198,남
a9103,32,전라남도,정보보안가,웹개발,a9103google.com,94444564160,남
a9104,20,경기도,웹개발자,웹개발,a9104naver.com,67155896646,남
a9105,15,충청북도,앱개발자,머신러닝,a9105google.com,56103468266,남
a9106,28,제주특별자치도,데이터 사이언티스트,앱개발,a9106naver.com,91734963333,남
a9107,26,충청북도,웹개발자,딥러닝,a9107daum.net,73921684072,여
a9108,16,충청북도,머신러닝 엔지니어,머신러닝,a9108daum.net,96219222111,남
a9109,17,경기도,머신러닝 엔지니어,딥러닝,a9109google.com,31169676045,여
a9110,25,충청남도,데이터 사이언티스트,머신러닝,a9110daum.net,61067381139,남
a9111,21,제주특별자치도,웹개발자,정보보안,a9111naver.com,81817205812,여
a9112,25,서울특별시,웹개발자,머신러닝,a9112daum.net,59537559217,여
a9113,33,경상남도,앱개발자,앱개발,a9113daum.net,52399589451,남
a9114,15,충청북도,웹개발자,딥러닝,a9114daum.net,43545414723,남
a9115,35,강원도,웹개발자,정보보안,a9115google.com,52288414632,여
a9116,15,제주특별자치도,데이터 사이언티스트,머신러닝,a9116naver.com,91921746996,남
a9117,31,충청북도,정보보안가,딥러닝,a9117naver.com,59896836340,여
a9118,25,강원도,정보보안가,웹개발,a9118google.com,90376004046,남
a9119,25,전라남도,대학생,웹개발,a9119google.com,36601269761,여
a9120,34,서울특별시,정보보안가,서버개발,a9120naver.com,73760847947,여
a9121,32,경상북도,웹개발자,딥러닝,a9121daum.net,67826054230,여
a9122,16,강원도,대학생,서버개발,a9122daum.net,74255555707,여
a9123,28,경상북도,웹개발자,정보보안,a9123naver.com,73692766545,여
a9124,18,경상남도,앱개발자,앱개발,a9124google.com,54544503878,여
